M,13,16,8
M,13,17,10
M,13,19,10
M,13,22,10
M,13,25,8
M,13,36,8
M,13,39,9
M,13,40,9
M,13,45,10
M,13,46,9
M,13,52,10
M,13,53,9
M,13,55,8
M,13,58,8
M,13,67,9
M,13,70,10
M,13,71,10
M,13,73,10
M,13,74,8
M,13,75,9
M,13,78,10
M,13,87,10
M,13,92,9
M,13,97,8
M,14,1,8
M,14,5,10
M,14,14,9
M,14,16,8
M,14,21,8
M,14,28,10
M,14,29,10
M,14,33,8
M,14,34,9
M,14,38,8
M,14,41,10
M,14,43,10
M,14,50,9
M,14,55,9
M,14,60,9
M,14,64,10
M,14,70,9
M,14,75,10
M,14,76,10
M,14,77,10
M,14,86,9
M,14,89,10
M,14,90,9
M,14,91,10
M,14,92,10
M,14,96,9
M,15,1,10
M,15,4,10
M,15,5,10
M,15,11,9
M,15,12,8
M,15,14,10
M,15,18,10
M,15,27,9
M,15,34,9
M,15,44,8
M,15,45,8
M,15,56,8
M,15,59,10
M,15,64,8
M,15,66,8
M,15,67,10
M,15,68,9
M,15,69,10
M,15,70,10
M,15,72,10
M,15,80,9
M,15,86,10
M,15,90,9
M,15,91,8
M,15,92,10
M,15,95,10
M,15,98,8
M,15,99,10
M,16,0,9
M,16,2,10
M,16,12,9
M,16,13,9
M,16,15,9
M,16,21,8
M,16,25,8
M,16,26,10
M,16,32,9
M,16,38,8
M,16,41,9
M,16,47,8
M,16,54,10
M,16,55,9
M,16,57,9
M,16,60,10
M,16,68,8
M,16,71,10
M,16,78,8
M,16,80,9
M,16,84,10
M,16,85,10
M,16,87,10
M,16,92,10
M,16,94,8
M,16,99,9
M,17,3,10
M,17,5,9
M,17,12,9
M,17,17,10
M,17,19,8
M,17,34,9
M,17,36,9
M,17,37,9
M,17,38,9
M,17,39,8
M,17,46,9
M,17,49,10
M,17,50,10
M,17,56,9
M,17,64,9
M,17,66,9
M,17,69,8
M,17,73,8
M,17,78,8
M,17,79,10
M,17,81,9
M,17,87,9
M,17,88,8
M,17,89,8
M,17,91,10
M,17,93,10
M,17,98,10
M,18,0,9
M,18,12,9
M,18,13,9
M,18,15,9
M,18,16,10
M,18,23,10
M,18,28,9
M,18,31,9
M,18,33,8
M,18,37,10
M,18,41,9
M,18,42,10
M,18,43,8
M,18,46,9
M,18,49,9
M,18,50,9
M,18,56,9
M,18,57,8
M,18,58,8
M,18,61,8
M,18,66,10
M,18,70,10
M,18,72,9
M,18,82,8
M,18,85,8
M,18,89,9
M,18,93,9
M,18,99,10
M,19,1,9
M,19,3,9
M,19,8,8
M,19,10,9
M,19,11,9
M,19,12,8
M,19,21,10
M,19,22,10
M,19,23,10
M,19,24,10
M,19,30,9
M,19,33,9
M,19,40,9
M,19,47,9
M,19,51,8
M,19,52,10
M,19,55,10
M,19,60,9
M,19,64,9
M,19,73,10
M,19,79,10
M,19,81,10
M,19,83,10
M,19,87,10
M,19,93,10
M,19,95,10
M,20,7,10
M,20,15,9
M,20,17,8
M,20,21,9
M,20,25,10
M,20,34,9
M,20,35,9
M,20,42,10
M,20,43,9
M,20,45,8
M,20,48,8
M,20,50,8
M,20,56,8
M,20,60,8
M,20,63,8
M,20,65,8
M,20,69,8
M,20,77,9
M,20,78,9
M,20,82,8
M,20,83,10
M,20,84,8
M,20,86,8
M,21,1,8
M,21,3,9
M,21,5,10
M,21,8,10
M,21,13,9
M,21,15,8
M,21,16,10
M,21,17,9
M,21,20,9
M,21,24,8
M,21,26,8
M,21,27,8
M,21,30,8
M,21,31,8
M,21,39,8
M,21,40,8
M,21,42,8
M,21,43,8
M,21,46,10
M,21,49,8
M,21,54,10
M,21,58,9
M,21,59,8
M,21,66,8
M,21,68,9
M,21,71,8
M,21,73,9
M,21,74,8
M,21,75,8
M,21,76,10
M,21,77,10
M,21,82,10
M,21,84,10
M,21,90,10
M,21,91,9
M,21,97,10
M,22,0,8
M,22,3,9
M,22,5,8
M,22,7,9
M,22,8,9
M,22,10,10
M,22,20,10
M,22,23,10
M,22,26,8
M,22,28,10
M,22,30,9
M,22,31,9
M,22,36,10
M,22,41,10
M,22,49,8
M,22,53,8
M,22,54,8
M,22,55,10
M,22,57,10
M,22,60,10
M,22,65,9
M,22,67,8
M,22,70,8
M,22,72,8
M,22,73,10
M,22,76,8
M,22,81,10
M,22,86,8
M,22,87,10
M,22,88,10
M,22,89,9
M,22,91,10
M,22,97,9
M,23,2,8
M,23,9,9
M,23,11,10
M,23,16,10
M,23,18,8
M,23,26,8
M,23,33,9
M,23,38,9
M,23,50,10
M,23,54,8
M,23,59,9
M,23,62,10
M,23,70,10
M,23,72,10
M,23,80,8
M,23,85,10
M,23,92,9
M,23,93,10
M,23,94,9
M,24,3,8
M,24,6,8
M,24,7,8
M,24,10,9
M,24,21,9
M,24,31,9
M,24,32,9
M,24,44,9
M,24,45,8
M,24,52,8
M,24,53,8
M,24,55,8
M,24,57,8
M,24,63,8
M,24,71,8
M,24,72,9
M,24,74,10
M,24,77,9
M,24,80,9
M,24,82,8
M,24,83,8
M,24,89,10
M,24,90,9
M,24,97,8
M,24,98,9
M,24,99,8
M,25,4,10
M,25,5,10
M,25,8,10
M,25,15,8
M,25,17,9
M,25,18,10
M,25,26,10
M,25,27,8
M,25,29,10
M,25,31,10
M,25,43,10
M,25,45,10
M,25,46,9
M,25,47,9
M,25,55,10
M,25,62,10
M,25,63,9
M,25,64,8
M,25,66,9
M,25,68,8
M,25,77,8
M,25,78,10
M,25,79,10
M,25,88,8
M,25,94,8
M,25,95,9
M,25,96,9
M,25,97,9
M,25,99,10
M,26,2,9
M,26,3,9
M,26,8,10
M,26,10,9
M,26,13,8
M,26,14,9
M,26,15,10
M,26,18,10
M,26,20,9
M,26,32,8
M,26,33,8
M,26,35,8
M,26,41,8
M,26,43,9
M,26,46,8
M,26,47,10
M,26,49,8
M,26,50,8
M,26,54,9
M,26,58,8
M,26,59,10
M,26,60,10
M,26,62,9
M,26,63,9
M,26,64,10
M,26,66,10
M,26,70,9
M,26,73,10
M,26,74,9
M,26,77,9
M,26,84,9
M,26,89,8
M,26,91,9
M,26,94,8
M,27,1,8
M,27,10,10
M,27,12,8
M,27,17,9
M,27,19,10
M,27,23,9
M,27,24,8
M,27,33,10
M,27,41,8
M,27,42,8
M,27,53,8
M,27,54,10
M,27,57,8
M,27,61,8
M,27,64,10
M,27,72,10
M,27,78,8
M,27,80,8
M,27,81,10
M,27,82,10
M,27,90,10
M,27,91,10
M,27,93,8
M,27,94,9
M,27,98,8
M,27,99,10
M,28,2,9
M,28,3,8
M,28,5,9
M,28,6,10
M,28,14,8
M,28,16,8
M,28,22,10
M,28,36,10
M,28,42,10
M,28,51,9
M,28,56,9
M,28,57,9
M,28,59,9
M,28,61,10
M,28,69,9
M,28,70,8
M,28,72,10
M,28,78,9
M,28,79,8
M,28,80,8
M,28,81,10
M,28,83,9
M,28,94,8
M,28,95,9
M,29,1,9
M,29,4,8
M,29,5,9
M,29,10,9
M,29,15,8
M,29,16,8
M,29,21,10
M,29,42,8
M,29,45,8
M,29,48,10
M,29,50,8
M,29,51,9
M,29,53,10
M,29,55,10
M,29,56,10
M,29,59,9
M,29,60,8
M,29,62,10
M,29,64,10
M,29,68,10
M,29,70,10
M,29,80,9
M,29,82,10
M,29,87,8
M,29,89,8
M,29,90,9
M,29,95,10
M,30,3,10
M,30,8,9
M,30,12,10
M,30,17,9
M,30,22,10
M,30,25,8
M,30,26,9
M,30,32,10
M,30,34,8
M,30,37,9
M,30,38,9
M,30,39,8
M,30,45,8
M,30,46,8
M,30,47,8
M,30,48,9
M,30,60,9
M,30,63,9
M,30,71,9
M,30,74,8
M,30,80,9
M,30,83,10
M,30,87,10
M,30,97,9
M,30,98,10
M,30,99,8
M,31,1,9
M,31,3,9
M,31,7,9
M,31,9,10
M,31,17,10
M,31,20,8
M,31,21,8
M,31,22,9
M,31,27,8
M,31,28,10
M,31,36,9
M,31,37,8
M,31,48,8
M,31,49,10
M,31,54,9
M,31,58,8
M,31,59,9
M,31,60,9
M,31,63,10
M,31,66,9
M,31,69,10
M,31,73,10
M,31,76,10
M,31,77,10
M,31,89,8
M,31,97,8
M,31,99,9
M,32,1,10
M,32,3,10
M,32,4,8
M,32,7,9
M,32,9,9
M,32,14,10
M,32,25,10
M,32,28,9
M,32,37,10
M,32,39,8
M,32,46,8
M,32,47,8
M,32,49,8
M,32,55,10
M,32,58,9
M,32,59,9
M,32,62,9
M,32,70,8
M,32,72,9
M,32,80,8
M,32,83,10
M,32,84,8
M,32,89,10
M,32,92,9
M,32,93,8
M,32,94,8
M,32,96,8
M,32,99,9
M,33,0,9
M,33,1,9
M,33,2,9
M,33,7,10
M,33,13,8
M,33,16,10
M,33,19,8
M,33,21,10
M,33,26,9
M,33,28,8
M,33,30,8
M,33,34,8
M,33,36,8
M,33,37,8
M,33,42,9
M,33,43,10
M,33,49,9
M,33,52,9
M,33,53,9
M,33,55,8
M,33,60,8
M,33,62,9
M,33,63,9
M,33,65,8
M,33,67,10
M,33,68,9
M,33,71,8
M,33,72,8
M,33,75,8
M,33,77,9
M,33,78,8
M,33,83,10
M,33,85,9
M,33,92,8
M,33,95,9
M,33,97,9
M,34,1,8
M,34,20,10
M,34,24,10
M,34,27,9
M,34,28,9
M,34,36,9
M,34,48,8
M,34,49,9
M,34,51,9
M,34,53,10
M,34,60,8
M,34,64,9
M,34,67,10
M,34,69,10
M,34,71,10
M,34,73,8
M,34,75,8
M,34,78,8
M,34,81,9
M,34,83,8
M,34,86,8
M,34,89,9
M,34,90,9
M,34,93,10
M,34,94,9
M,35,2,8
M,35,15,9
M,35,16,8
M,35,17,9
M,35,22,8
M,35,27,10
M,35,28,10
M,35,30,8
M,35,34,10
M,35,37,8
M,35,43,9
M,35,51,8
M,35,52,8
M,35,58,10
M,35,65,9
M,35,72,8
M,35,73,9
M,35,75,8
M,35,76,9
M,35,83,9
M,35,85,10
M,35,88,8
M,35,89,10
M,35,93,9
M,35,94,9
M,35,98,9
M,36,1,8
M,36,12,10
M,36,13,10
M,36,17,9
M,36,20,9
M,36,21,8
M,36,24,8
M,36,26,10
M,36,32,8
M,36,37,9
M,36,39,10
M,36,40,8
M,36,41,9
M,36,42,10
M,36,43,9
M,36,49,8
M,36,51,10
M,36,54,9
M,36,57,10
M,36,63,8
M,36,68,10
M,36,71,8
M,36,74,8
M,36,75,10
M,36,81,8
M,36,83,9
M,36,84,9
M,36,90,9
M,36,95,9
M,36,97,10
M,37,1,9
M,37,4,9
M,37,16,9
M,37,18,8
M,37,26,10
M,37,30,10
M,37,34,8
M,37,40,10
M,37,46,9
M,37,47,10
M,37,48,8
M,37,49,8
M,37,51,10
M,37,52,8
M,37,54,10
M,37,57,8
M,37,60,9
M,37,61,8
M,37,64,10
M,37,65,10
M,37,71,10
M,37,74,10
M,37,76,9
M,37,77,9
M,37,80,9
M,37,81,9
M,37,86,9
M,37,88,8
M,37,89,10
M,37,91,9
M,38,1,9
M,38,2,9
M,38,6,8
M,38,8,8
M,38,11,10
M,38,12,9
M,38,16,9
M,38,17,8
M,38,18,9
M,38,19,8
M,38,23,9
M,38,24,9
M,38,28,10
M,38,32,10
M,38,33,9
M,38,36,9
M,38,39,8
M,38,40,9
M,38,45,10
M,38,46,8
M,38,48,8
M,38,49,8
M,38,51,10
M,38,61,8
M,38,64,10
M,38,68,10
M,38,79,9
M,38,80,9
M,38,81,10
M,38,82,8
M,38,85,10
M,38,86,8
M,38,90,9
M,38,94,9
M,38,96,10
M,38,97,9
M,39,6,8
M,39,8,8
M,39,13,8
M,39,25,9
M,39,28,10
M,39,32,9
M,39,36,10
M,39,39,8
M,39,40,9
M,39,50,9
M,39,51,9
M,39,52,9
M,39,53,10
M,39,59,9
M,39,66,8
M,39,69,9
M,39,70,9
M,39,73,10
M,39,75,10
M,39,77,10
M,39,81,9
M,39,84,9
M,39,85,9
M,39,88,9
M,39,89,8
M,39,92,10
M,40,7,10
M,40,10,8
M,40,11,10
M,40,12,9
M,40,13,10
M,40,15,8
M,40,17,9
M,40,30,10
M,40,36,10
M,40,38,9
M,40,55,9
M,40,57,8
M,40,59,9
M,40,61,10
M,40,67,8
M,40,71,10
M,40,80,10
M,40,81,10
M,40,83,10
M,40,86,9
M,40,90,8
M,40,92,10
M,40,94,10
M,40,97,10
M,41,1,10
M,41,9,9
M,41,11,10
M,41,17,8
M,41,25,9
M,41,26,8
M,41,27,10
M,41,33,8
M,41,35,10
M,41,38,10
M,41,44,10
M,41,49,8
M,41,50,8
M,41,56,8
M,41,58,8
M,41,64,9
M,41,67,10
M,41,71,10
M,41,84,9
M,41,85,10
M,41,88,8
M,41,94,10
M,41,95,10
M,41,96,8
M,42,3,8
M,42,4,8
M,42,7,9
M,42,10,10
M,42,17,9
M,42,20,9
M,42,21,9
M,42,25,9
M,42,31,9
M,42,33,9
M,42,39,10
M,42,40,10
M,42,41,10
M,42,43,9
M,42,44,10
M,42,56,8
M,42,57,9
M,42,58,9
M,42,60,9
M,42,62,8
M,42,63,8
M,42,68,9
M,42,77,8
M,42,87,9
M,42,89,8
M,42,96,10
M,42,97,8
M,42,99,8
M,43,5,9
M,43,11,10
M,43,16,10
M,43,20,9
M,43,25,10
M,43,28,10
M,43,30,8
M,43,33,8
M,43,35,10
M,43,36,9
M,43,46,8
M,43,48,9
M,43,53,9
M,43,60,10
M,43,66,9
M,43,67,9
M,43,70,8
M,43,72,9
M,43,75,9
M,43,83,9
M,43,86,8
M,43,87,9
M,43,89,10
M,43,94,8
M,43,96,9
M,43,98,9
M,44,9,8
M,44,16,9
M,44,20,9
M,44,41,8
M,44,42,9
M,44,46,9
M,44,51,8
M,44,52,10
M,44,53,9
M,44,56,10
M,44,59,10
M,44,68,10
M,44,69,10
M,44,70,8
M,44,73,9
M,44,74,9
M,44,76,8
M,44,78,10
M,44,80,10
M,44,85,10
M,44,90,8
M,44,91,9
M,44,97,8
M,44,98,8
M,44,99,10
M,45,1,9
M,45,2,8
M,45,3,9
M,45,6,10
M,45,8,10
M,45,9,8
M,45,13,8
M,45,15,9
M,45,16,9
M,45,17,10
M,45,25,8
M,45,33,9
M,45,36,9
M,45,37,8
M,45,38,9
M,45,43,9
M,45,44,10
M,45,47,8
M,45,57,9
M,45,58,9
M,45,59,9
M,45,63,10
M,45,66,8
M,45,67,10
M,45,71,10
M,45,72,10
M,45,74,9
M,45,75,8
M,45,77,8
M,45,78,9
M,45,87,8
M,45,90,9
M,45,92,9
M,45,94,8
M,46,2,8
M,46,5,9
M,46,9,8
M,46,16,9
M,46,21,8
M,46,25,9
M,46,26,10
M,46,27,8
M,46,35,10
M,46,36,9
M,46,37,8
M,46,39,8
M,46,41,10
M,46,45,10
M,46,47,10
M,46,48,9
M,46,52,9
M,46,56,9
M,46,58,10
M,46,60,10
M,46,63,10
M,46,64,10
M,46,65,8
M,46,66,9
M,46,67,10
M,46,69,8
M,46,72,9
M,46,76,10
M,46,77,9
M,46,80,10
M,46,81,9
M,46,89,8
M,46,90,9
M,46,91,8
M,46,93,8
M,46,97,10
M,46,98,9
M,47,1,9
M,47,18,9
M,47,24,10
M,47,26,8
M,47,27,10
M,47,29,8
M,47,31,10
M,47,34,8
M,47,39,8
M,47,41,10
M,47,44,9
M,47,47,10
M,47,49,10
M,47,50,10
M,47,56,8
M,47,58,9
M,47,59,9
M,47,65,8
M,47,74,10
M,47,76,10
M,47,78,8
M,47,80,10
M,47,86,10
M,47,90,9
M,47,93,10
M,47,99,8
M,48,5,9
M,48,7,8
M,48,8,8
M,48,10,9
M,48,14,9
M,48,15,9
M,48,27,9
M,48,29,9
M,48,34,9
M,48,35,8
M,48,37,8
M,48,38,8
M,48,41,8
M,48,47,10
M,48,51,10
M,48,60,9
M,48,62,8
M,48,68,9
M,48,71,8
M,48,74,10
M,48,84,9
M,48,85,8
M,48,88,9
M,48,92,10
M,48,93,9
M,48,96,8
M,48,97,9
M,49,0,10
M,49,2,9
M,49,3,10
M,49,6,9
M,49,9,9
M,49,11,9
M,49,17,9
M,49,19,8
M,49,20,10
M,49,21,9
M,49,25,9
M,49,27,9
M,49,28,9
M,49,33,9
M,49,34,10
M,49,35,10
M,49,40,8
M,49,43,8
M,49,47,10
M,49,52,9
M,49,53,9
M,49,59,9
M,49,66,9
M,49,68,10
M,49,74,10
M,49,82,10
M,49,83,9
M,49,89,10
M,49,91,10
M,49,93,10
M,50,1,10
M,50,3,9
M,50,4,9
M,50,6,9
M,50,7,10
M,50,12,10
M,50,19,10
M,50,24,8
M,50,25,9
M,50,26,8
M,50,28,8
M,50,29,8
M,50,30,9
M,50,31,10
M,50,38,9
M,50,42,10
M,50,49,10
M,50,51,10
M,50,52,9
M,50,53,9
M,50,63,10
M,50,65,9
M,50,66,8
M,50,73,9
M,50,79,9
M,50,83,10
M,50,84,9
M,50,88,9
M,50,92,10
M,50,94,10
M,51,4,9
M,51,6,10
M,51,11,9
M,51,14,8
M,51,29,10
M,51,32,9
M,51,37,9
M,51,42,9
M,51,44,8
M,51,45,9
M,51,50,8
M,51,53,8
M,51,56,8
M,51,64,8
M,51,65,9
M,51,66,9
M,51,70,10
M,51,76,9
M,51,77,9
M,51,78,8
M,51,79,8
M,51,82,8
M,51,83,8
M,51,89,10
M,51,90,9
M,51,91,10
M,51,97,8
M,51,99,8
M,52,5,9
M,52,7,9
M,52,11,10
M,52,13,9
M,52,14,8
M,52,21,8
M,52,22,10
M,52,23,10
M,52,26,10
M,52,27,8
M,52,28,8
M,52,30,9
M,52,35,10
M,52,40,10
M,52,41,10
M,52,49,8
M,52,55,10
M,52,56,8
M,52,62,8
M,52,63,10
M,52,64,8
M,52,68,8
M,52,69,8
M,52,73,10
M,52,75,10
M,52,79,10
M,52,85,10
M,52,88,8
M,52,89,9
M,52,90,8
M,52,93,9
M,52,94,10
M,53,1,10
M,53,11,10
M,53,12,9
M,53,14,8
M,53,15,9
M,53,19,9
M,53,24,9
M,53,27,8
M,53,35,10
M,53,39,9
M,53,40,8
M,53,42,8
M,53,43,10
M,53,55,9
M,53,56,10
M,53,57,9
M,53,68,10
M,53,69,8
M,53,84,8
M,53,85,9
M,53,87,8
M,53,97,10
M,53,99,10
M,54,0,9
M,54,1,10
M,54,2,8
M,54,4,8
M,54,14,9
M,54,23,9
M,54,24,9
M,54,25,8
M,54,27,8
M,54,28,8
M,54,31,10
M,54,33,9
M,54,34,9
M,54,38,10
M,54,41,8
M,54,42,8
M,54,48,9
M,54,52,8
M,54,56,10
M,54,59,10
M,54,60,8
M,54,62,8
M,54,63,9
M,54,65,8
M,54,67,9
M,54,74,9
M,54,75,10
M,54,76,9
M,54,77,10
M,54,79,9
M,54,80,10
M,54,81,8
M,54,93,10
M,54,96,10
M,54,97,8
M,55,1,10
M,55,3,10
M,55,8,10
M,55,11,9
M,55,13,8
M,55,15,8
M,55,19,8
M,55,25,9
M,55,27,10
M,55,34,9
M,55,36,9
M,55,39,8
M,55,40,8
M,55,54,9
M,55,57,10
M,55,58,9
M,55,62,8
M,55,72,9
M,55,74,9
M,55,76,9
M,55,77,8
M,55,90,8
M,55,91,9
M,55,93,9
M,55,95,8
M,55,96,9
M,55,98,10
M,55,99,8
M,56,2,9
M,56,4,10
M,56,7,8
M,56,14,9
M,56,16,8
M,56,18,8
M,56,19,9
M,56,21,10
M,56,23,8
M,56,37,8
M,56,38,10
M,56,42,8
M,56,47,9
M,56,54,9
M,56,59,9
M,56,60,10
M,56,65,8
M,56,66,9
M,56,74,9
M,56,76,9
M,56,77,8
M,56,81,10
M,56,84,9
M,56,85,9
M,56,86,10
M,56,90,10
M,56,99,8
M,57,1,10
M,57,5,10
M,57,9,10
M,57,10,8
M,57,13,10
M,57,15,8
M,57,22,8
M,57,24,9
M,57,25,10
M,57,29,8
M,57,36,9
M,57,38,8
M,57,42,10
M,57,43,10
M,57,47,8
M,57,50,8
M,57,51,9
M,57,52,10
M,57,53,10
M,57,58,10
M,57,59,9
M,57,63,8
M,57,74,9
M,57,79,9
M,57,85,9
M,57,86,8
M,57,94,10
M,57,99,8
M,58,1,9
M,58,6,9
M,58,9,8
M,58,16,8
M,58,18,9
M,58,19,8
M,58,25,10
M,58,37,9
M,58,38,8
M,58,40,8
M,58,42,10
M,58,49,8
M,58,50,8
M,58,53,8
M,58,57,8
M,58,59,8
M,58,63,9
M,58,67,9
M,58,68,8
M,58,73,10
M,58,83,10
M,58,84,8
M,58,90,8
M,58,95,8
M,58,97,10
M,58,98,9
M,59,1,9
M,59,4,10
M,59,7,9
M,59,8,10
M,59,13,9
M,59,14,10
M,59,24,9
M,59,27,9
M,59,28,9
M,59,31,8
M,59,34,9
M,59,37,9
M,59,38,9
M,59,42,8
M,59,46,10
M,59,51,10
M,59,53,8
M,59,59,10
M,59,64,8
M,59,65,10
M,59,66,9
M,59,70,9
M,59,72,10
M,59,73,8
M,59,77,10
M,59,81,8
M,59,84,10
M,59,86,8
M,59,89,8
M,59,90,10
M,59,93,8
M,60,1,10
M,60,5,9
M,60,11,10
M,60,12,8
M,60,16,8
M,60,20,10
M,60,23,8
M,60,25,8
M,60,33,9
M,60,35,10
M,60,38,10
M,60,39,10
M,60,40,10
M,60,48,8
M,60,51,9
M,60,52,9
M,60,55,9
M,60,57,10
M,60,58,10
M,60,59,8
M,60,69,8
M,60,70,10
M,60,73,8
M,60,77,8
M,60,82,8
M,60,86,8
M,60,90,9
M,60,92,8
M,60,99,8
M,61,0,10
M,61,2,9
M,61,5,9
M,61,7,9
M,61,14,9
M,61,15,8
M,61,32,10
M,61,35,8
M,61,42,9
M,61,46,8
M,61,49,10
M,61,52,9
M,61,57,9
M,61,58,8
M,61,60,10
M,61,63,9
M,61,68,10
M,61,70,10
M,61,71,8
M,61,73,9
M,61,74,8
M,61,77,8
M,61,92,8
M,61,99,9
M,62,3,9
M,62,9,8
M,62,18,10
M,62,23,9
M,62,25,9
M,62,27,10
M,62,30,9
M,62,32,10
M,62,36,8
